# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.590391039848327637e-02 3.202452182769775391e+00 3.175281524658203125e+00 2.500000000000000000e+09 1.000000000000000000e+00 0.000000000000000000e+00 4.318825280000000000e+08 7.508031500000000000e+06 1.823913856000000000e+09 2.590391039848327637e-02 3.202452182769775391e+00 3.175281524658203125e+00 2.500000000000000000e+09 1.000000000000000000e+00 0.000000000000000000e+00 4.318825280000000000e+08 7.508031500000000000e+06 1.823913856000000000e+09
1.000000000000000000e+03 3.825929260253906250e+01 4.642316436767578125e+01 4.666551971435546875e+01 2.495957760000000000e+09 2.750390319824218750e+02 4.643301391601562500e+02 4.311267840000000000e+08 7.418672500000000000e+06 1.820910208000000000e+09 3.825929260253906250e+01 4.642316436767578125e+01 4.666551971435546875e+01 2.495957760000000000e+09 2.750390319824218750e+02 4.643301391601562500e+02 4.311267840000000000e+08 7.418672500000000000e+06 1.820910208000000000e+09
2.000000000000000000e+03 3.424750328063964844e+00 2.689558267593383789e+00 3.145990610122680664e+00 2.492796928000000000e+09 1.107109008789062500e+03 1.484407348632812500e+03 4.305305600000000000e+08 7.332900500000000000e+06 1.818514432000000000e+09 3.424750328063964844e+00 2.689558267593383789e+00 3.145990610122680664e+00 2.492796928000000000e+09 1.107109008789062500e+03 1.484407348632812500e+03 4.305305600000000000e+08 7.332900500000000000e+06 1.818514432000000000e+09
3.000000000000000000e+03 1.072313880920410156e+01 9.085496902465820312e+00 1.009186458587646484e+01 2.489684992000000000e+09 2.471386474609375000e+03 3.080487792968750000e+03 4.299399040000000000e+08 7.250991500000000000e+06 1.816138368000000000e+09 1.072313880920410156e+01 9.085496902465820312e+00 1.009186458587646484e+01 2.489684992000000000e+09 2.471386474609375000e+03 3.080487792968750000e+03 4.299399040000000000e+08 7.250991500000000000e+06 1.816138368000000000e+09
4.000000000000000000e+03 2.535763549804687500e+01 2.229183959960937500e+01 2.415080261230468750e+01 2.486587648000000000e+09 4.361738281250000000e+03 5.252634277343750000e+03 4.293552960000000000e+08 7.170707000000000000e+06 1.813766656000000000e+09 2.535763549804687500e+01 2.229183959960937500e+01 2.415080261230468750e+01 2.486587648000000000e+09 4.361738281250000000e+03 5.252634277343750000e+03 4.293552960000000000e+08 7.170707000000000000e+06 1.813766656000000000e+09
5.000000000000000000e+03 5.162800598144531250e+01 4.728263473510742188e+01 4.673781585693359375e+01 2.483496960000000000e+09 6.776246093750000000e+03 8.000878906250000000e+03 4.287686400000000000e+08 7.093177000000000000e+06 1.811400960000000000e+09 5.162800598144531250e+01 4.728263473510742188e+01 4.673781585693359375e+01 2.483496960000000000e+09 6.776246093750000000e+03 8.000878906250000000e+03 4.287686400000000000e+08 7.093177000000000000e+06 1.811400960000000000e+09
6.000000000000000000e+03 8.169326782226562500e+01 7.425853729248046875e+01 7.869120025634765625e+01 2.480409344000000000e+09 9.713181640625000000e+03 1.132570605468750000e+04 4.281872000000000000e+08 7.016489000000000000e+06 1.809034240000000000e+09 8.169326782226562500e+01 7.425853729248046875e+01 7.869120025634765625e+01 2.480409344000000000e+09 9.713181640625000000e+03 1.132570605468750000e+04 4.281872000000000000e+08 7.016489000000000000e+06 1.809034240000000000e+09
7.000000000000000000e+03 1.203786773681640625e+02 1.106723327636718750e+02 1.165768737792968750e+02 2.477324032000000000e+09 1.316926171875000000e+04 1.522707421875000000e+04 4.276052800000000000e+08 6.941825500000000000e+06 1.806670208000000000e+09 1.203786773681640625e+02 1.106723327636718750e+02 1.165768737792968750e+02 2.477324032000000000e+09 1.316926171875000000e+04 1.522707421875000000e+04 4.276052800000000000e+08 6.941825500000000000e+06 1.806670208000000000e+09
8.000000000000000000e+03 1.572869873046875000e+02 1.452551879882812500e+02 1.526525115966796875e+02 2.474241280000000000e+09 1.714059960937500000e+04 1.970405664062500000e+04 4.270249280000000000e+08 6.868679500000000000e+06 1.804308352000000000e+09 1.572869873046875000e+02 1.452551879882812500e+02 1.526525115966796875e+02 2.474241280000000000e+09 1.714059960937500000e+04 1.970405664062500000e+04 4.270249280000000000e+08 6.868679500000000000e+06 1.804308352000000000e+09
9.000000000000000000e+03 1.895956573486328125e+02 1.762838287353515625e+02 1.846333007812500000e+02 2.471159808000000000e+09 2.162284570312500000e+04 2.475479492187500000e+04 4.264452480000000000e+08 6.797197000000000000e+06 1.801948416000000000e+09 1.895956573486328125e+02 1.762838287353515625e+02 1.846333007812500000e+02 2.471159808000000000e+09 2.162284570312500000e+04 2.475479492187500000e+04 4.264452480000000000e+08 6.797197000000000000e+06 1.801948416000000000e+09
1.000000000000000000e+04 2.275416259765625000e+02 2.117912902832031250e+02 2.217680358886718750e+02 2.468080640000000000e+09 2.661425585937500000e+04 3.038161328125000000e+04 4.258661440000000000e+08 6.727428500000000000e+06 1.799590272000000000e+09 2.275416259765625000e+02 2.117912902832031250e+02 2.217680358886718750e+02 2.468080640000000000e+09 2.661425585937500000e+04 3.038161328125000000e+04 4.258661440000000000e+08 6.727428500000000000e+06 1.799590272000000000e+09
1.100000000000000000e+04 2.686976013183593750e+02 2.545149688720703125e+02 2.634768981933593750e+02 2.465003008000000000e+09 3.210980078125000000e+04 3.658393750000000000e+04 4.252878080000000000e+08 6.659294500000000000e+06 1.797234176000000000e+09 2.686976013183593750e+02 2.545149688720703125e+02 2.634768981933593750e+02 2.465003008000000000e+09 3.210980078125000000e+04 3.658393750000000000e+04 4.252878080000000000e+08 6.659294500000000000e+06 1.797234176000000000e+09
1.200000000000000000e+04 3.140662536621093750e+02 2.936405334472656250e+02 3.064821472167968750e+02 2.461927424000000000e+09 3.810566406250000000e+04 4.336196093750000000e+04 4.247098560000000000e+08 6.592923500000000000e+06 1.794880000000000000e+09 3.140662536621093750e+02 2.936405334472656250e+02 3.064821472167968750e+02 2.461927424000000000e+09 3.810566406250000000e+04 4.336196093750000000e+04 4.247098560000000000e+08 6.592923500000000000e+06 1.794880000000000000e+09
1.300000000000000000e+04 3.571176147460937500e+02 3.402611999511718750e+02 3.519718322753906250e+02 2.458853888000000000e+09 4.459540625000000000e+04 5.071601171875000000e+04 4.241337280000000000e+08 6.527973000000000000e+06 1.792526848000000000e+09 3.571176147460937500e+02 3.402611999511718750e+02 3.519718322753906250e+02 2.458853888000000000e+09 4.459540625000000000e+04 5.071601171875000000e+04 4.241337280000000000e+08 6.527973000000000000e+06 1.792526848000000000e+09
1.400000000000000000e+04 4.812718811035156250e+02 4.970661315917968750e+02 3.911088256835937500e+02 2.455782144000000000e+09 5.157208984375000000e+04 5.864581640625000000e+04 4.235593280000000000e+08 6.464476000000000000e+06 1.790174720000000000e+09 4.812718811035156250e+02 4.970661315917968750e+02 3.911088256835937500e+02 2.455782144000000000e+09 5.157208984375000000e+04 5.864581640625000000e+04 4.235593280000000000e+08 6.464476000000000000e+06 1.790174720000000000e+09
1.500000000000000000e+04 4.329660644531250000e+02 4.121679382324218750e+02 4.276328125000000000e+02 2.452712448000000000e+09 5.902856640625000000e+04 6.715136718750000000e+04 4.229863360000000000e+08 6.402490000000000000e+06 1.787823616000000000e+09 4.329660644531250000e+02 4.121679382324218750e+02 4.276328125000000000e+02 2.452712448000000000e+09 5.902856640625000000e+04 6.715136718750000000e+04 4.229863360000000000e+08 6.402490000000000000e+06 1.787823616000000000e+09
1.600000000000000000e+04 4.949816894531250000e+02 4.543775329589843750e+02 4.671386108398437500e+02 2.449644544000000000e+09 6.696078125000000000e+04 7.623581250000000000e+04 4.224143360000000000e+08 6.342135000000000000e+06 1.785473536000000000e+09 4.949816894531250000e+02 4.543775329589843750e+02 4.671386108398437500e+02 2.449644544000000000e+09 6.696078125000000000e+04 7.623581250000000000e+04 4.224143360000000000e+08 6.342135000000000000e+06 1.785473536000000000e+09
1.700000000000000000e+04 5.285444335937500000e+02 5.097000427246093750e+02 5.248543701171875000e+02 2.446578688000000000e+09 7.535985937500000000e+04 8.590625000000000000e+04 4.218407360000000000e+08 6.283966000000000000e+06 1.783125760000000000e+09 5.285444335937500000e+02 5.097000427246093750e+02 5.248543701171875000e+02 2.446578688000000000e+09 7.535985937500000000e+04 8.590625000000000000e+04 4.218407360000000000e+08 6.283966000000000000e+06 1.783125760000000000e+09
1.800000000000000000e+04 8.092266235351562500e+02 8.260029907226562500e+02 5.734221191406250000e+02 2.443514624000000000e+09 8.421589843750000000e+04 9.615389062500000000e+04 4.212698240000000000e+08 6.227051000000000000e+06 1.780778496000000000e+09 8.092266235351562500e+02 8.260029907226562500e+02 5.734221191406250000e+02 2.443514624000000000e+09 8.421589843750000000e+04 9.615389062500000000e+04 4.212698240000000000e+08 6.227051000000000000e+06 1.780778496000000000e+09
1.900000000000000000e+04 7.431184082031250000e+02 7.194176635742187500e+02 7.398960571289062500e+02 2.440452352000000000e+09 9.352007031250000000e+04 1.069794375000000000e+05 4.206628160000000000e+08 6.180468500000000000e+06 1.778463232000000000e+09 7.431184082031250000e+02 7.194176635742187500e+02 7.398960571289062500e+02 2.440452352000000000e+09 9.352007031250000000e+04 1.069794375000000000e+05 4.206628160000000000e+08 6.180468500000000000e+06 1.778463232000000000e+09
2.000000000000000000e+04 8.317927246093750000e+02 8.297448120117187500e+02 8.144204711914062500e+02 2.437392384000000000e+09 1.032581250000000000e+05 1.183822500000000000e+05 4.201468800000000000e+08 6.114825000000000000e+06 1.776076416000000000e+09 8.317927246093750000e+02 8.297448120117187500e+02 8.144204711914062500e+02 2.437392384000000000e+09 1.032581250000000000e+05 1.183822500000000000e+05 4.201468800000000000e+08 6.114825000000000000e+06 1.776076416000000000e+09
2.100000000000000000e+04 7.819787597656250000e+02 7.574951782226562500e+02 7.810637817382812500e+02 2.434333952000000000e+09 1.134118437500000000e+05 1.303626093750000000e+05 4.195577920000000000e+08 6.067224500000000000e+06 1.773749248000000000e+09 7.819787597656250000e+02 7.574951782226562500e+02 7.810637817382812500e+02 2.434333952000000000e+09 1.134118437500000000e+05 1.303626093750000000e+05 4.195577920000000000e+08 6.067224500000000000e+06 1.773749248000000000e+09
2.200000000000000000e+04 8.469931640625000000e+02 8.208776245117187500e+02 8.461221313476562500e+02 2.431277824000000000e+09 1.239682031250000000e+05 1.429201093750000000e+05 4.189902720000000000e+08 6.016970000000000000e+06 1.771408640000000000e+09 8.469931640625000000e+02 8.208776245117187500e+02 8.461221313476562500e+02 2.431277824000000000e+09 1.239682031250000000e+05 1.429201093750000000e+05 4.189902720000000000e+08 6.016970000000000000e+06 1.771408640000000000e+09
2.300000000000000000e+04 1.163586303710937500e+03 1.174927368164062500e+03 9.300749511718750000e+02 2.428223232000000000e+09 1.349048437500000000e+05 1.560553593750000000e+05 4.184239680000000000e+08 5.968308500000000000e+06 1.769068800000000000e+09 1.163586303710937500e+03 1.174927368164062500e+03 9.300749511718750000e+02 2.428223232000000000e+09 1.349048437500000000e+05 1.560553593750000000e+05 4.184239680000000000e+08 5.968308500000000000e+06 1.769068800000000000e+09
2.400000000000000000e+04 1.015853576660156250e+03 9.875234985351562500e+02 1.017837341308593750e+03 2.425170432000000000e+09 1.461975781250000000e+05 1.697679687500000000e+05 4.178572160000000000e+08 5.921633500000000000e+06 1.766732288000000000e+09 1.015853576660156250e+03 9.875234985351562500e+02 1.017837341308593750e+03 2.425170432000000000e+09 1.461975781250000000e+05 1.697679687500000000e+05 4.178572160000000000e+08 5.921633500000000000e+06 1.766732288000000000e+09
2.500000000000000000e+04 1.125330932617187500e+03 1.138542846679687500e+03 1.086860229492187500e+03 2.422120192000000000e+09 1.578152031250000000e+05 1.840579375000000000e+05 4.172916800000000000e+08 5.876596500000000000e+06 1.764396928000000000e+09 1.125330932617187500e+03 1.138542846679687500e+03 1.086860229492187500e+03 2.422120192000000000e+09 1.578152031250000000e+05 1.840579375000000000e+05 4.172916800000000000e+08 5.876596500000000000e+06 1.764396928000000000e+09
2.600000000000000000e+04 1.170247314453125000e+03 1.141041748046875000e+03 1.174452636718750000e+03 2.419071232000000000e+09 1.697237500000000000e+05 1.989252812500000000e+05 4.167264640000000000e+08 5.833371500000000000e+06 1.762063360000000000e+09 1.170247314453125000e+03 1.141041748046875000e+03 1.174452636718750000e+03 2.419071232000000000e+09 1.697237500000000000e+05 1.989252812500000000e+05 4.167264640000000000e+08 5.833371500000000000e+06 1.762063360000000000e+09
2.700000000000000000e+04 1.251482910156250000e+03 1.217131591796875000e+03 1.256131225585937500e+03 2.416024320000000000e+09 1.818725000000000000e+05 2.143699843750000000e+05 4.161624320000000000e+08 5.791826500000000000e+06 1.759731328000000000e+09 1.251482910156250000e+03 1.217131591796875000e+03 1.256131225585937500e+03 2.416024320000000000e+09 1.818725000000000000e+05 2.143699843750000000e+05 4.161624320000000000e+08 5.791826500000000000e+06 1.759731328000000000e+09
2.800000000000000000e+04 1.327239501953125000e+03 1.306239257812500000e+03 1.336906250000000000e+03 2.412979712000000000e+09 1.942043125000000000e+05 2.303920625000000000e+05 4.155993600000000000e+08 5.752052500000000000e+06 1.757400960000000000e+09 1.327239501953125000e+03 1.306239257812500000e+03 1.336906250000000000e+03 2.412979712000000000e+09 1.942043125000000000e+05 2.303920625000000000e+05 4.155993600000000000e+08 5.752052500000000000e+06 1.757400960000000000e+09
2.900000000000000000e+04 1.745012084960937500e+03 1.428701782226562500e+03 1.485654296875000000e+03 2.409936640000000000e+09 2.066441093750000000e+05 2.469915000000000000e+05 4.150372480000000000e+08 5.714064000000000000e+06 1.755072384000000000e+09 1.745012084960937500e+03 1.428701782226562500e+03 1.485654296875000000e+03 2.409936640000000000e+09 2.066441093750000000e+05 2.469915000000000000e+05 4.150372480000000000e+08 5.714064000000000000e+06 1.755072384000000000e+09
3.000000000000000000e+04 2.020091552734375000e+03 1.959232055664062500e+03 1.483498901367187500e+03 2.406895360000000000e+09 2.190851875000000000e+05 2.641682812500000000e+05 4.144755520000000000e+08 5.678041000000000000e+06 1.752745216000000000e+09 2.020091552734375000e+03 1.959232055664062500e+03 1.483498901367187500e+03 2.406895360000000000e+09 2.190851875000000000e+05 2.641682812500000000e+05 4.144755520000000000e+08 5.678041000000000000e+06 1.752745216000000000e+09
3.100000000000000000e+04 1.566789672851562500e+03 1.537672119140625000e+03 1.580554809570312500e+03 2.403856640000000000e+09 2.313951250000000000e+05 2.819218750000000000e+05 4.139127680000000000e+08 5.644420500000000000e+06 1.750421632000000000e+09 1.566789672851562500e+03 1.537672119140625000e+03 1.580554809570312500e+03 2.403856640000000000e+09 2.313951250000000000e+05 2.819218750000000000e+05 4.139127680000000000e+08 5.644420500000000000e+06 1.750421632000000000e+09
3.200000000000000000e+04 1.644646972656250000e+03 1.628608398437500000e+03 1.662107177734375000e+03 2.400819200000000000e+09 2.433796406250000000e+05 3.002534375000000000e+05 4.133532800000000000e+08 5.612349000000000000e+06 1.748097536000000000e+09 1.644646972656250000e+03 1.628608398437500000e+03 1.662107177734375000e+03 2.400819200000000000e+09 2.433796406250000000e+05 3.002534375000000000e+05 4.133532800000000000e+08 5.612349000000000000e+06 1.748097536000000000e+09
3.300000000000000000e+04 1.827690307617187500e+03 1.808426635742187500e+03 1.849792480468750000e+03 2.397784320000000000e+09 2.547724687500000000e+05 3.191623125000000000e+05 4.127820160000000000e+08 5.585472000000000000e+06 1.745786368000000000e+09 1.827690307617187500e+03 1.808426635742187500e+03 1.849792480468750000e+03 2.397784320000000000e+09 2.547724687500000000e+05 3.191623125000000000e+05 4.127820160000000000e+08 5.585472000000000000e+06 1.745786368000000000e+09
3.400000000000000000e+04 2.612446533203125000e+03 1.955551147460937500e+03 2.030349243164062500e+03 2.394750720000000000e+09 2.651486562500000000e+05 3.386485000000000000e+05 4.122379200000000000e+08 5.555093000000000000e+06 1.743453824000000000e+09 2.612446533203125000e+03 1.955551147460937500e+03 2.030349243164062500e+03 2.394750720000000000e+09 2.651486562500000000e+05 3.386485000000000000e+05 4.122379200000000000e+08 5.555093000000000000e+06 1.743453824000000000e+09
3.500000000000000000e+04 1.941096313476562500e+03 1.920585693359375000e+03 1.967901611328125000e+03 2.391719168000000000e+09 2.739242500000000000e+05 3.587122500000000000e+05 4.116813120000000000e+08 5.530757000000000000e+06 1.741134848000000000e+09 1.941096313476562500e+03 1.920585693359375000e+03 1.967901611328125000e+03 2.391719168000000000e+09 2.739242500000000000e+05 3.587122500000000000e+05 4.116813120000000000e+08 5.530757000000000000e+06 1.741134848000000000e+09
3.600000000000000000e+04 2.069544433593750000e+03 2.051698730468750000e+03 2.098088134765625000e+03 2.388689920000000000e+09 2.801967812500000000e+05 3.793532187500000000e+05 4.111251200000000000e+08 5.510116500000000000e+06 1.738817536000000000e+09 2.069544433593750000e+03 2.051698730468750000e+03 2.098088134765625000e+03 2.388689920000000000e+09 2.801967812500000000e+05 3.793532187500000000e+05 4.111251200000000000e+08 5.510116500000000000e+06 1.738817536000000000e+09
3.700000000000000000e+04 2.281699707031250000e+03 2.239069091796875000e+03 2.314287109375000000e+03 2.385662208000000000e+09 2.829133437500000000e+05 4.005714687500000000e+05 4.105517760000000000e+08 5.497775500000000000e+06 1.736516736000000000e+09 2.281699707031250000e+03 2.239069091796875000e+03 2.314287109375000000e+03 2.385662208000000000e+09 2.829133437500000000e+05 4.005714687500000000e+05 4.105517760000000000e+08 5.497775500000000000e+06 1.736516736000000000e+09
3.800000000000000000e+04 2.242749511718750000e+03 2.226564941406250000e+03 2.278967041015625000e+03 2.382636544000000000e+09 2.814929375000000000e+05 4.223671875000000000e+05 4.100110720000000000e+08 5.483040500000000000e+06 1.734191360000000000e+09 2.242749511718750000e+03 2.226564941406250000e+03 2.278967041015625000e+03 2.382636544000000000e+09 2.814929375000000000e+05 4.223671875000000000e+05 4.100110720000000000e+08 5.483040500000000000e+06 1.734191360000000000e+09
3.900000000000000000e+04 2.711505126953125000e+03 2.732539306640625000e+03 2.342345214843750000e+03 2.379612928000000000e+09 2.770584062500000000e+05 4.447402500000000000e+05 4.094573760000000000e+08 5.474674000000000000e+06 1.731878784000000000e+09 2.711505126953125000e+03 2.732539306640625000e+03 2.342345214843750000e+03 2.379612928000000000e+09 2.770584062500000000e+05 4.447402500000000000e+05 4.094573760000000000e+08 5.474674000000000000e+06 1.731878784000000000e+09
4.000000000000000000e+04 5.005453125000000000e+03 4.324942382812500000e+03 2.652304687500000000e+03 2.376591104000000000e+09 2.714900312500000000e+05 4.676906875000000000e+05 4.088981440000000000e+08 5.469038000000000000e+06 1.729573504000000000e+09 5.005453125000000000e+03 4.324942382812500000e+03 2.652304687500000000e+03 2.376591104000000000e+09 2.714900312500000000e+05 4.676906875000000000e+05 4.088981440000000000e+08 5.469038000000000000e+06 1.729573504000000000e+09
4.100000000000000000e+04 2.561506835937500000e+03 2.530228027343750000e+03 2.603280761718750000e+03 2.373571072000000000e+09 2.660169375000000000e+05 4.912185000000000000e+05 4.083531520000000000e+08 5.460585500000000000e+06 1.727259136000000000e+09 2.561506835937500000e+03 2.530228027343750000e+03 2.603280761718750000e+03 2.373571072000000000e+09 2.660169375000000000e+05 4.912185000000000000e+05 4.083531520000000000e+08 5.460585500000000000e+06 1.727259136000000000e+09
4.200000000000000000e+04 9.313142578125000000e+03 4.991487304687500000e+03 3.633988281250000000e+03 2.370553344000000000e+09 2.600845000000000000e+05 5.153237500000000000e+05 4.078028480000000000e+08 5.454127500000000000e+06 1.724951040000000000e+09 9.313142578125000000e+03 4.991487304687500000e+03 3.633988281250000000e+03 2.370553344000000000e+09 2.600845000000000000e+05 5.153237500000000000e+05 4.078028480000000000e+08 5.454127500000000000e+06 1.724951040000000000e+09
4.300000000000000000e+04 4.245664550781250000e+03 4.019730957031250000e+03 2.831082275390625000e+03 2.367537152000000000e+09 2.548421250000000000e+05 5.400063125000000000e+05 4.072497600000000000e+08 5.447893000000000000e+06 1.722647552000000000e+09 4.245664550781250000e+03 4.019730957031250000e+03 2.831082275390625000e+03 2.367537152000000000e+09 2.548421250000000000e+05 5.400063125000000000e+05 4.072497600000000000e+08 5.447893000000000000e+06 1.722647552000000000e+09
4.400000000000000000e+04 2.896797851562500000e+03 2.877310058593750000e+03 2.948715576171875000e+03 2.364522752000000000e+09 2.489606093750000000e+05 5.652662500000000000e+05 4.067013120000000000e+08 5.441714000000000000e+06 1.720342656000000000e+09 2.896797851562500000e+03 2.877310058593750000e+03 2.948715576171875000e+03 2.364522752000000000e+09 2.489606093750000000e+05 5.652662500000000000e+05 4.067013120000000000e+08 5.441714000000000000e+06 1.720342656000000000e+09
4.500000000000000000e+04 3.083963134765625000e+03 2.985380371093750000e+03 3.123764404296875000e+03 2.361510912000000000e+09 2.436799062500000000e+05 5.911035000000000000e+05 4.061520640000000000e+08 5.435445000000000000e+06 1.718040704000000000e+09 3.083963134765625000e+03 2.985380371093750000e+03 3.123764404296875000e+03 2.361510912000000000e+09 2.436799062500000000e+05 5.911035000000000000e+05 4.061520640000000000e+08 5.435445000000000000e+06 1.718040704000000000e+09
4.600000000000000000e+04 3.165430419921875000e+03 3.202286376953125000e+03 3.197727783203125000e+03 2.358500352000000000e+09 2.375183593750000000e+05 6.175181250000000000e+05 4.056132800000000000e+08 5.428281500000000000e+06 1.715733504000000000e+09 3.165430419921875000e+03 3.202286376953125000e+03 3.197727783203125000e+03 2.358500352000000000e+09 2.375183593750000000e+05 6.175181250000000000e+05 4.056132800000000000e+08 5.428281500000000000e+06 1.715733504000000000e+09
